INDICATOR,ORG_TYPE,ORG_CODE,ONS_CODE,NAME,ACH_DATE,MEASURE,VALUE,DQ
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,GLOUCESTERSHIRE,30-Apr-22,DIAG_RATE_65_PLUS_LL,56.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,GLOUCESTERSHIRE,30-Apr-22,DIAG_RATE_65_PLUS_UL,68.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,GLOUCESTERSHIRE,31-May-22,DEMENTIA_REGISTER_65_PLUS,5861.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,GLOUCESTERSHIRE,31-May-22,DEMENTIA_ESTIMATE_65_PLUS,9118.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,GLOUCESTERSHIRE,31-May-22,DIAG_RATE_65_PLUS,64.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,GLOUCESTERSHIRE,31-May-22,DIAG_RATE_65_PLUS_LL,57.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,GLOUCESTERSHIRE,31-May-22,DIAG_RATE_65_PLUS_UL,69.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,GLOUCESTERSHIRE,30-Jun-22,DEMENTIA_REGISTER_65_PLUS,5951.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,GLOUCESTERSHIRE,30-Jun-22,DEMENTIA_ESTIMATE_65_PLUS,9320.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,GLOUCESTERSHIRE,30-Jun-22,DIAG_RATE_65_PLUS,63.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,GLOUCESTERSHIRE,30-Jun-22,DIAG_RATE_65_PLUS_LL,57.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,GLOUCESTERSHIRE,30-Jun-22,DIAG_RATE_65_PLUS_UL,69.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Jul-22,DEMENTIA_REGISTER_65_PLUS,5964.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Jul-22,DEMENTIA_ESTIMATE_65_PLUS,9496.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Jul-22,DIAG_RATE_65_PLUS,62.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Jul-22,DIAG_RATE_65_PLUS_LL,56.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Jul-22,DIAG_RATE_65_PLUS_UL,68.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Aug-22,DEMENTIA_REGISTER_65_PLUS,5956.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Aug-22,DEMENTIA_ESTIMATE_65_PLUS,9513.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Aug-22,DIAG_RATE_65_PLUS,62.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Aug-22,DIAG_RATE_65_PLUS_LL,56.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Aug-22,DIAG_RATE_65_PLUS_UL,68.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,30-Sep-22,DEMENTIA_REGISTER_65_PLUS,5963.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,30-Sep-22,DEMENTIA_ESTIMATE_65_PLUS,9530.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,30-Sep-22,DIAG_RATE_65_PLUS,62.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,30-Sep-22,DIAG_RATE_65_PLUS_LL,56.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,30-Sep-22,DIAG_RATE_65_PLUS_UL,68.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Oct-22,DEMENTIA_REGISTER_65_PLUS,5945.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Oct-22,DEMENTIA_ESTIMATE_65_PLUS,9540.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Oct-22,DIAG_RATE_65_PLUS,62.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Oct-22,DIAG_RATE_65_PLUS_LL,56.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Oct-22,DIAG_RATE_65_PLUS_UL,67.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,30-Nov-22,DEMENTIA_REGISTER_65_PLUS,5992.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,30-Nov-22,DEMENTIA_ESTIMATE_65_PLUS,9557.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,30-Nov-22,DIAG_RATE_65_PLUS,62.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,30-Nov-22,DIAG_RATE_65_PLUS_LL,56.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,30-Nov-22,DIAG_RATE_65_PLUS_UL,68.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Dec-22,DEMENTIA_REGISTER_65_PLUS,6014.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Dec-22,DEMENTIA_ESTIMATE_65_PLUS,9555.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Dec-22,DIAG_RATE_65_PLUS,62.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Dec-22,DIAG_RATE_65_PLUS_LL,56.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Dec-22,DIAG_RATE_65_PLUS_UL,68.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Jan-23,DEMENTIA_REGISTER_65_PLUS,5876.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Jan-23,DEMENTIA_ESTIMATE_65_PLUS,9543.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Jan-23,DIAG_RATE_65_PLUS,61.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Jan-23,DIAG_RATE_65_PLUS_LL,55.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,31-Jan-23,DIAG_RATE_65_PLUS_UL,66.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,28-Feb-23,DEMENTIA_REGISTER_65_PLUS,5905.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,28-Feb-23,DEMENTIA_ESTIMATE_65_PLUS,9559.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,28-Feb-23,DIAG_RATE_65_PLUS,61.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,28-Feb-23,DIAG_RATE_65_PLUS_LL,55.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QR1,E54000043,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,28-Feb-23,DIAG_RATE_65_PLUS_UL,67.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,HAMPSHIRE AND THE ISLE OF WIGHT,30-Apr-22,DEMENTIA_REGISTER_65_PLUS,15697.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,HAMPSHIRE AND THE ISLE OF WIGHT,30-Apr-22,DEMENTIA_ESTIMATE_65_PLUS,25211.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,HAMPSHIRE AND THE ISLE OF WIGHT,30-Apr-22,DIAG_RATE_65_PLUS,62.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,HAMPSHIRE AND THE ISLE OF WIGHT,30-Apr-22,DIAG_RATE_65_PLUS_LL,56.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,HAMPSHIRE AND THE ISLE OF WIGHT,30-Apr-22,DIAG_RATE_65_PLUS_UL,67.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,HAMPSHIRE AND THE ISLE OF WIGHT,31-May-22,DEMENTIA_REGISTER_65_PLUS,15848.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,HAMPSHIRE AND THE ISLE OF WIGHT,31-May-22,DEMENTIA_ESTIMATE_65_PLUS,25546.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,HAMPSHIRE AND THE ISLE OF WIGHT,31-May-22,DIAG_RATE_65_PLUS,62.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,HAMPSHIRE AND THE ISLE OF WIGHT,31-May-22,DIAG_RATE_65_PLUS_LL,55.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,HAMPSHIRE AND THE ISLE OF WIGHT,31-May-22,DIAG_RATE_65_PLUS_UL,67.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,HAMPSHIRE AND THE ISLE OF WIGHT,30-Jun-22,DEMENTIA_REGISTER_65_PLUS,15868.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,HAMPSHIRE AND THE ISLE OF WIGHT,30-Jun-22,DEMENTIA_ESTIMATE_65_PLUS,25619.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,HAMPSHIRE AND THE ISLE OF WIGHT,30-Jun-22,DIAG_RATE_65_PLUS,61.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,HAMPSHIRE AND THE ISLE OF WIGHT,30-Jun-22,DIAG_RATE_65_PLUS_LL,55.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,HAMPSHIRE AND THE ISLE OF WIGHT,30-Jun-22,DIAG_RATE_65_PLUS_UL,67.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Jul-22,DEMENTIA_REGISTER_65_PLUS,15903.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Jul-22,DEMENTIA_ESTIMATE_65_PLUS,25705.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Jul-22,DIAG_RATE_65_PLUS,61.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Jul-22,DIAG_RATE_65_PLUS_LL,55.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Jul-22,DIAG_RATE_65_PLUS_UL,67.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Aug-22,DEMENTIA_REGISTER_65_PLUS,15969.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Aug-22,DEMENTIA_ESTIMATE_65_PLUS,25756.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Aug-22,DIAG_RATE_65_PLUS,62.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Aug-22,DIAG_RATE_65_PLUS_LL,55.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Aug-22,DIAG_RATE_65_PLUS_UL,67.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,30-Sep-22,DEMENTIA_REGISTER_65_PLUS,16007.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,30-Sep-22,DEMENTIA_ESTIMATE_65_PLUS,25822.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,30-Sep-22,DIAG_RATE_65_PLUS,62.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,30-Sep-22,DIAG_RATE_65_PLUS_LL,55.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,30-Sep-22,DIAG_RATE_65_PLUS_UL,67.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Oct-22,DEMENTIA_REGISTER_65_PLUS,15969.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Oct-22,DEMENTIA_ESTIMATE_65_PLUS,25974.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Oct-22,DIAG_RATE_65_PLUS,61.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Oct-22,DIAG_RATE_65_PLUS_LL,55.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Oct-22,DIAG_RATE_65_PLUS_UL,66.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,30-Nov-22,DEMENTIA_REGISTER_65_PLUS,16168.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,30-Nov-22,DEMENTIA_ESTIMATE_65_PLUS,26012.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,30-Nov-22,DIAG_RATE_65_PLUS,62.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,30-Nov-22,DIAG_RATE_65_PLUS_LL,55.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,30-Nov-22,DIAG_RATE_65_PLUS_UL,67.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Dec-22,DEMENTIA_REGISTER_65_PLUS,15956.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Dec-22,DEMENTIA_ESTIMATE_65_PLUS,26003.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Dec-22,DIAG_RATE_65_PLUS,61.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Dec-22,DIAG_RATE_65_PLUS_LL,55.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Dec-22,DIAG_RATE_65_PLUS_UL,66.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Jan-23,DEMENTIA_REGISTER_65_PLUS,15623.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Jan-23,DEMENTIA_ESTIMATE_65_PLUS,25973.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Jan-23,DIAG_RATE_65_PLUS,60.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Jan-23,DIAG_RATE_65_PLUS_LL,54.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,31-Jan-23,DIAG_RATE_65_PLUS_UL,65.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,28-Feb-23,DEMENTIA_REGISTER_65_PLUS,15658.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,28-Feb-23,DEMENTIA_ESTIMATE_65_PLUS,26017.6,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,28-Feb-23,DIAG_RATE_65_PLUS,60.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,28-Feb-23,DIAG_RATE_65_PLUS_LL,54.2,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRL,E54000042,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,28-Feb-23,DIAG_RATE_65_PLUS_UL,65.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRV,E54000027,NORTH WEST LONDON HEALTH AND CARE PARTNERSHIP,30-Apr-22,DEMENTIA_REGISTER_65_PLUS,10362.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRV,E54000027,NORTH WEST LONDON HEALTH AND CARE PARTNERSHIP,30-Apr-22,DEMENTIA_ESTIMATE_65_PLUS,16062.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRV,E54000027,NORTH WEST LONDON HEALTH AND CARE PARTNERSHIP,30-Apr-22,DIAG_RATE_65_PLUS,64.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRV,E54000027,NORTH WEST LONDON HEALTH AND CARE PARTNERSHIP,30-Apr-22,DIAG_RATE_65_PLUS_LL,57.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRV,E54000027,NORTH WEST LONDON HEALTH AND CARE PARTNERSHIP,30-Apr-22,DIAG_RATE_65_PLUS_UL,70.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRV,E54000027,NORTH WEST LONDON HEALTH AND CARE PARTNERSHIP,31-May-22,DEMENTIA_REGISTER_65_PLUS,10470.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRV,E54000027,NORTH WEST LONDON HEALTH AND CARE PARTNERSHIP,31-May-22,DEMENTIA_ESTIMATE_65_PLUS,16252.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRV,E54000027,NORTH WEST LONDON HEALTH AND CARE PARTNERSHIP,31-May-22,DIAG_RATE_65_PLUS,64.4,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRV,E54000027,NORTH WEST LONDON HEALTH AND CARE PARTNERSHIP,31-May-22,DIAG_RATE_65_PLUS_LL,57.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRV,E54000027,NORTH WEST LONDON HEALTH AND CARE PARTNERSHIP,31-May-22,DIAG_RATE_65_PLUS_UL,69.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRV,E54000027,NORTH WEST LONDON HEALTH AND CARE PARTNERSHIP,30-Jun-22,DEMENTIA_REGISTER_65_PLUS,10561.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRV,E54000027,NORTH WEST LONDON HEALTH AND CARE PARTNERSHIP,30-Jun-22,DEMENTIA_ESTIMATE_65_PLUS,16470.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRV,E54000027,NORTH WEST LONDON HEALTH AND CARE PARTNERSHIP,30-Jun-22,DIAG_RATE_65_PLUS,64.1,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRV,E54000027,NORTH WEST LONDON HEALTH AND CARE PARTNERSHIP,30-Jun-22,DIAG_RATE_65_PLUS_LL,57.5,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRV,E54000027,NORTH WEST LONDON HEALTH AND CARE PARTNERSHIP,30-Jun-22,DIAG_RATE_65_PLUS_UL,69.7,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRV,E54000027,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,31-Jul-22,DEMENTIA_REGISTER_65_PLUS,10582.0,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRV,E54000027,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,31-Jul-22,DEMENTIA_ESTIMATE_65_PLUS,16573.9,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRV,E54000027,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,31-Jul-22,DIAG_RATE_65_PLUS,63.8,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRV,E54000027,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,31-Jul-22,DIAG_RATE_65_PLUS_LL,57.3,
DEMENTIA: 65+ ESTIMATED DIAGNOSIS RATE,ICB,QRV,E54000027,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,31-Jul-22,DIAG_RATE_65_PLUS_UL,69.3,
